TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-03,2024-07-03,FO,NSE,STO,151066,,PNB,,2024-09-26,2024-09-26,140.00,PE,PNB24SEP140PE,0.00,0.00,0.00,23.65,0.00,23.65,121.64,21.80,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133301,,PNB,,2024-08-29,2024-08-29,110.00,PE,PNB24AUG110PE,2.20,2.20,1.85,1.85,1.85,2.20,121.64,1.85,712000,56000,11,9862000.00,11,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151053,,PNB,,2024-09-26,2024-09-26,110.00,CE,PNB24SEP110CE,0.00,0.00,0.00,17.50,0.00,17.50,121.64,18.85,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139523,,PNB,,2024-07-25,2024-07-25,110.00,CE,PNB24JUL110CE,12.70,13.25,12.00,12.95,12.95,12.30,121.64,12.95,864000,0,36,35330000.00,36,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151054,,PNB,,2024-09-26,2024-09-26,110.00,PE,PNB24SEP110PE,0.00,0.00,0.00,6.30,0.00,6.30,121.64,5.35,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133314,,PNB,,2024-08-29,2024-08-29,145.00,CE,PNB24AUG145CE,0.00,0.00,0.00,5.75,0.00,5.75,121.64,2.80,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139541,,PNB,,2024-07-25,2024-07-25,145.00,CE,PNB24JUL145CE,0.35,0.40,0.30,0.35,0.35,0.40,121.64,0.35,3096000,416000,497,577904000.00,240,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139542,,PNB,,2024-07-25,2024-07-25,145.00,PE,PNB24JUL145PE,0.00,0.00,0.00,22.00,22.00,22.00,121.64,23.30,328000,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139519,,PNB,,2024-07-25,2024-07-25,100.00,PE,PNB24JUL100PE,0.25,0.30,0.20,0.20,0.20,0.25,121.64,0.20,1200000,48000,26,20850800.00,18,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133307,,PNB,,2024-08-29,2024-08-29,125.00,PE,PNB24AUG125PE,8.00,8.00,7.95,7.95,7.95,8.70,121.64,10.45,16000,16000,2,2127600.00,2,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151015,,PNB,,2024-08-29,2024-08-29,112.50,CE,PNB24AUG112.5CE,0.00,0.00,0.00,13.90,0.00,13.90,121.64,15.10,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133264,,PNB,,2024-07-25,2024-07-25,112.50,CE,PNB24JUL112.5CE,0.00,0.00,0.00,10.55,10.55,10.55,121.64,11.70,8000,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151021,,PNB,,2024-08-29,2024-08-29,127.50,CE,PNB24AUG127.5CE,0.00,0.00,0.00,6.90,0.00,6.90,121.64,7.50,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133271,,PNB,,2024-07-25,2024-07-25,127.50,PE,PNB24JUL127.5PE,8.00,8.00,8.00,8.00,8.00,8.35,121.64,9.00,360000,0,1,1084000.00,1,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133267,,PNB,,2024-07-25,2024-07-25,117.50,PE,PNB24JUL117.5PE,2.50,2.80,2.05,2.25,2.25,2.70,121.64,2.25,1520000,152000,115,110434800.00,106,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151018,,PNB,,2024-08-29,2024-08-29,117.50,PE,PNB24AUG117.5PE,0.00,0.00,0.00,8.00,0.00,8.00,121.64,6.65,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151063,,PNB,,2024-09-26,2024-09-26,135.00,CE,PNB24SEP135CE,0.00,0.00,0.00,6.65,0.00,6.65,121.64,7.20,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139536,,PNB,,2024-07-25,2024-07-25,135.00,PE,PNB24JUL135PE,14.00,14.20,13.90,14.20,14.20,15.00,121.64,14.55,1632000,16000,3,3576800.00,3,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139515,,PNB,,2024-07-25,2024-07-25,95.00,PE,PNB24JUL95PE,0.15,0.15,0.10,0.10,0.10,0.15,121.64,0.10,216000,24000,7,5327600.00,7,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133272,,PNB,,2024-07-25,2024-07-25,132.50,CE,PNB24JUL132.5CE,1.30,1.45,1.15,1.30,1.35,1.30,121.64,1.30,1944000,72000,143,153076000.00,132,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,133273,,PNB,,2024-07-25,2024-07-25,132.50,PE,PNB24JUL132.5PE,0.00,0.00,0.00,6.85,6.85,6.85,121.64,12.55,24000,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151024,,PNB,,2024-08-29,2024-08-29,132.50,PE,PNB24AUG132.5PE,0.00,0.00,0.00,16.95,0.00,16.95,121.64,15.10,0,0,0,0.00,0,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,151023,,PNB,,2024-08-29,2024-08-29,132.50,CE,PNB24AUG132.5CE,5.30,5.30,5.30,5.30,5.30,5.35,121.64,5.75,8000,8000,1,1102400.00,1,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,139522,,PNB,,2024-07-25,2024-07-25,105.00,PE,PNB24JUL105PE,0.40,0.45,0.30,0.35,0.35,0.45,121.64,0.35,1504000,128000,162,136574800.00,134,F1,8000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84625,,AUBANK,,2024-08-29,2024-08-29,740.00,PE,AUBANK24AUG740PE,0.00,0.00,0.00,106.60,0.00,106.60,666.25,81.80,0,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STF,35573,,ATUL,,2024-08-29,2024-08-29,,,ATUL24AUGFUT,6660.00,6704.10,6644.00,6655.95,6660.35,6631.35,6597.65,6655.95,24000,700,46,30714555.00,45,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,71046,,ATUL,,2024-07-25,2024-07-25,7300.00,CE,ATUL24JUL7300CE,36.85,36.85,36.85,36.85,36.85,70.00,6597.65,24.75,700,0,1,733685.00,1,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,71047,,ATUL,,2024-07-25,2024-07-25,7300.00,PE,ATUL24JUL7300PE,0.00,0.00,0.00,1332.35,0.00,1332.35,6597.65,696.00,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84129,,ATUL,,2024-08-29,2024-08-29,7300.00,PE,ATUL24AUG7300PE,0.00,0.00,0.00,1509.50,0.00,1509.50,6597.65,732.00,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84128,,ATUL,,2024-08-29,2024-08-29,7300.00,CE,ATUL24AUG7300CE,0.00,0.00,0.00,21.15,0.00,21.15,6597.65,112.25,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,70992,,ATUL,,2024-07-25,2024-07-25,6500.00,PE,ATUL24JUL6500PE,182.00,182.00,145.15,162.00,162.00,188.90,6597.65,140.50,9200,1700,53,35258685.00,27,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84481,,AUBANK,,2024-08-29,2024-08-29,650.00,PE,AUBANK24AUG650PE,0.00,0.00,0.00,30.15,30.15,30.15,666.25,27.80,3000,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,96363,,ATUL,,2024-09-26,2024-09-26,7000.00,PE,ATUL24SEP7000PE,0.00,0.00,0.00,729.20,0.00,729.20,6597.65,557.00,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,71039,,ATUL,,2024-07-25,2024-07-25,7000.00,PE,ATUL24JUL7000PE,0.00,0.00,0.00,480.00,480.00,480.00,6597.65,442.40,200,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,96362,,ATUL,,2024-09-26,2024-09-26,7000.00,CE,ATUL24SEP7000CE,0.00,0.00,0.00,192.60,0.00,192.60,6597.65,272.50,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,70920,,ATUL,,2024-07-25,2024-07-25,6100.00,CE,ATUL24JUL6100CE,0.00,0.00,0.00,293.55,0.00,293.55,6597.65,556.90,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,70928,,ATUL,,2024-07-25,2024-07-25,6100.00,PE,ATUL24JUL6100PE,48.95,49.00,48.95,49.00,49.00,56.00,6597.65,49.00,3300,100,2,1229795.00,2,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,71021,,ATUL,,2024-07-25,2024-07-25,6800.00,PE,ATUL24JUL6800PE,0.00,0.00,0.00,900.25,0.00,900.25,6597.65,299.75,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84051,,ATUL,,2024-08-29,2024-08-29,6800.00,CE,ATUL24AUG6800CE,0.00,0.00,0.00,59.15,0.00,59.15,6597.65,263.95,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,70929,,ATUL,,2024-07-25,2024-07-25,6200.00,CE,ATUL24JUL6200CE,0.00,0.00,0.00,430.00,430.00,430.00,6597.65,474.40,100,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84446,,AUBANK,,2024-08-29,2024-08-29,610.00,CE,AUBANK24AUG610CE,0.00,0.00,0.00,68.60,0.00,68.60,666.25,77.10,0,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,83663,,ATUL,,2024-07-25,2024-07-25,6550.00,CE,ATUL24JUL6550CE,0.00,0.00,0.00,243.30,243.30,243.30,6597.65,237.70,200,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84050,,ATUL,,2024-08-29,2024-08-29,6700.00,PE,ATUL24AUG6700PE,0.00,0.00,0.00,970.85,0.00,970.85,6597.65,333.80,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84441,,AUBANK,,2024-08-29,2024-08-29,580.00,PE,AUBANK24AUG580PE,7.50,10.00,7.50,10.00,10.00,9.45,666.25,10.00,31000,13000,15,8830900.00,15,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,71371,,AUBANK,,2024-07-25,2024-07-25,520.00,PE,AUBANK24JUL520PE,0.00,0.00,0.00,1.50,1.50,1.50,666.25,0.05,1000,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,96556,,AUBANK,,2024-09-26,2024-09-26,740.00,PE,AUBANK24SEP740PE,0.00,0.00,0.00,87.55,0.00,87.55,666.25,86.50,0,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,96346,,ATUL,,2024-09-26,2024-09-26,6400.00,CE,ATUL24SEP6400CE,0.00,0.00,0.00,414.65,0.00,414.65,6597.65,553.25,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,71566,,AUBANK,,2024-07-25,2024-07-25,700.00,PE,AUBANK24JUL700PE,46.35,50.90,46.35,50.15,50.90,44.80,666.25,50.15,117000,3000,18,13488850.00,18,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84118,,ATUL,,2024-08-29,2024-08-29,7000.00,CE,ATUL24AUG7000CE,0.00,0.00,0.00,39.75,0.00,39.75,6597.65,191.00,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,71038,,ATUL,,2024-07-25,2024-07-25,7000.00,CE,ATUL24JUL7000CE,95.00,114.75,90.00,95.20,93.55,93.50,6597.65,95.20,44900,-5200,355,252020010.00,302,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,70896,,ATUL,,2024-07-25,2024-07-25,5700.00,PE,ATUL24JUL5700PE,0.00,0.00,0.00,215.70,0.00,215.70,6597.65,4.05,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,83880,,ATUL,,2024-08-29,2024-08-29,6100.00,PE,ATUL24AUG6100PE,0.00,0.00,0.00,165.00,165.00,165.00,6597.65,102.60,100,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,83870,,ATUL,,2024-08-29,2024-08-29,5700.00,PE,ATUL24AUG5700PE,0.00,0.00,0.00,285.65,0.00,285.65,6597.65,34.10,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,96017,,ATUL,,2024-08-29,2024-08-29,6850.00,PE,ATUL24AUG6850PE,0.00,0.00,0.00,590.95,0.00,590.95,6597.65,418.85,0,0,0,0.00,0,F1,100,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84479,,AUBANK,,2024-08-29,2024-08-29,640.00,PE,AUBANK24AUG640PE,0.00,0.00,0.00,42.35,0.00,42.35,666.25,23.75,0,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,84487,,AUBANK,,2024-08-29,2024-08-29,660.00,PE,AUBANK24AUG660PE,0.00,0.00,0.00,52.85,0.00,52.85,666.25,32.30,0,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,96547,,AUBANK,,2024-09-26,2024-09-26,660.00,CE,AUBANK24SEP660CE,0.00,0.00,0.00,58.35,0.00,58.35,666.25,56.35,0,0,0,0.00,0,F1,1000,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,100826,,BERGEPAINT,,2024-08-29,2024-08-29,535.00,PE,BERGEPAINT24AUG535PE,0.00,0.00,0.00,41.40,0.00,41.40,510.70,34.95,0,0,0,0.00,0,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,88274,,BERGEPAINT,,2024-08-29,2024-08-29,500.00,CE,BERGEPAINT24AUG500CE,0.00,0.00,0.00,22.35,0.00,22.35,510.70,33.00,0,0,0,0.00,0,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,76233,,BERGEPAINT,,2024-07-25,2024-07-25,550.00,PE,BERGEPAINT24JUL550PE,39.90,39.95,34.45,39.80,39.80,43.10,510.70,40.60,113520,-1320,18,13973784.00,18,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101035,,BERGEPAINT,,2024-09-26,2024-09-26,550.00,CE,BERGEPAINT24SEP550CE,0.00,0.00,0.00,16.10,0.00,16.10,510.70,17.85,0,0,0,0.00,0,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,101036,,BERGEPAINT,,2024-09-26,2024-09-26,550.00,PE,BERGEPAINT24SEP550PE,0.00,0.00,0.00,54.40,0.00,54.40,510.70,47.90,0,0,0,0.00,0,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,100790,,BERGEPAINT,,2024-08-29,2024-08-29,505.00,PE,BERGEPAINT24AUG505PE,0.00,0.00,0.00,23.75,0.00,23.75,510.70,18.75,0,0,0,0.00,0,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,87975,,BERGEPAINT,,2024-07-25,2024-07-25,475.00,PE,BERGEPAINT24JUL475PE,2.15,2.25,1.75,2.20,2.20,2.75,510.70,2.20,23760,6600,35,22037664.00,33,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,88294,,BERGEPAINT,,2024-08-29,2024-08-29,570.00,PE,BERGEPAINT24AUG570PE,0.00,0.00,0.00,87.75,0.00,87.75,510.70,60.25,0,0,0,0.00,0,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,76237,,BERGEPAINT,,2024-07-25,2024-07-25,570.00,PE,BERGEPAINT24JUL570PE,0.00,0.00,0.00,65.75,0.00,65.75,510.70,58.30,0,0,0,0.00,0,F1,1320,,,,,
2024-07-03,2024-07-03,FO,NSE,STO,88287,,BERGEPAINT,,2024-08-29,2024-08-29,550.00,PE,BERGEPAINT24AUG550PE,0.00,0.00,0.00,52.00,52.00,52.00,510.70,45.00,2640,0,0,0.00,0,F1,1320,,,,,
